ix,iy,x_mm,y_mm,fill_level,vx_ms,vy_ms,vmag_ms
107,0,107.0000,0.0000,0.000000,0.000000,0.000000,0.000000
108,0,108.0000,0.0000,0.000000,0.000000,0.000000,0.000000
109,0,109.0000,0.0000,0.000000,0.000000,0.000000,0.000000
110,0,110.0000,0.0000,0.000000,0.000000,0.000000,0.000000
111,0,111.0000,0.0000,0.000000,0.000000,0.000000,0.000000
112,0,112.0000,0.0000,0.000000,0.000000,0.000000,0.000000
113,0,113.0000,0.0000,0.000000,0.000000,0.000000,0.000000
114,0,114.0000,0.0000,0.000000,0.000000,0.000000,0.000000
115,0,115.0000,0.0000,0.000000,0.000000,0.000000,0.000000
116,0,116.0000,0.0000,0.000000,0.000000,0.000000,0.000000
117,0,117.0000,0.0000,0.000000,0.000000,0.000000,0.000000
118,0,118.0000,0.0000,0.000000,0.000000,0.000000,0.000000
119,0,119.0000,0.0000,0.000000,0.000000,0.000000,0.000000
120,0,120.0000,0.0000,0.000000,0.000000,0.000000,0.000000
121,0,121.0000,0.0000,0.000000,0.000000,0.000000,0.000000
122,0,122.0000,0.0000,0.000000,0.000000,0.000000,0.000000
123,0,123.0000,0.0000,0.000000,0.000000,0.000000,0.000000
124,0,124.0000,0.0000,0.000000,0.000000,0.000000,0.000000
125,0,125.0000,0.0000,0.000000,0.000000,0.000000,0.000000
126,0,126.0000,0.0000,0.000000,0.000000,0.000000,0.000000
127,0,127.0000,0.0000,0.000000,0.000000,0.000000,0.000000
0,1,0.0000,1.0000,0.000000,0.000000,0.000646,0.000646
1,1,1.0000,1.0000,0.000000,0.000000,0.000646,0.000646
2,1,2.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
3,1,3.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
4,1,4.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
5,1,5.0000,1.0000,0.000000,0.000000,0.000646,0.000646
6,1,6.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
7,1,7.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
8,1,8.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
9,1,9.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
10,1,10.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
11,1,11.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
12,1,12.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
13,1,13.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
14,1,14.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
15,1,15.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
16,1,16.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
17,1,17.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
18,1,18.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
19,1,19.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
20,1,20.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
21,1,21.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
22,1,22.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
23,1,23.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
24,1,24.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
25,1,25.0000,1.0000,0.000000,0.000000,0.000646,0.000646
26,1,26.0000,1.0000,0.000000,0.000000,0.000646,0.000646
27,1,27.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
28,1,28.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
29,1,29.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
30,1,30.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
31,1,31.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
32,1,32.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
33,1,33.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
34,1,34.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
35,1,35.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
36,1,36.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
37,1,37.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
38,1,38.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
39,1,39.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
40,1,40.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
41,1,41.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
42,1,42.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
43,1,43.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
44,1,44.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
45,1,45.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
46,1,46.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
47,1,47.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
48,1,48.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
49,1,49.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
50,1,50.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
51,1,51.0000,1.0000,0.000000,0.000000,0.000646,0.000646
52,1,52.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
53,1,53.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
54,1,54.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
55,1,55.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
56,1,56.0000,1.0000,0.000000,0.000000,0.000646,0.000646
57,1,57.0000,1.0000,0.000000,0.000000,0.000646,0.000646
58,1,58.0000,1.0000,0.000000,0.000000,0.000646,0.000646
59,1,59.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
60,1,60.0000,1.0000,0.000000,0.000000,0.000646,0.000646
61,1,61.0000,1.0000,0.000000,0.000000,0.000646,0.000646
62,1,62.0000,1.0000,0.000000,0.000000,0.000646,0.000646
63,1,63.0000,1.0000,0.000000,0.000000,0.000646,0.000646
64,1,64.0000,1.0000,0.000000,0.000000,0.000646,0.000646
65,1,65.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
66,1,66.0000,1.0000,0.000000,0.000000,0.000646,0.000646
67,1,67.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
68,1,68.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
69,1,69.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
70,1,70.0000,1.0000,0.000000,0.000000,0.000646,0.000646
71,1,71.0000,1.0000,0.000000,0.000000,0.000646,0.000646
72,1,72.0000,1.0000,0.000000,0.000000,0.000646,0.000646
73,1,73.0000,1.0000,0.000000,0.000000,0.000646,0.000646
74,1,74.0000,1.0000,0.000000,0.000000,0.000646,0.000646
75,1,75.0000,1.0000,0.000000,0.000000,0.000646,0.000646
76,1,76.0000,1.0000,0.000000,0.000000,0.000646,0.000646
77,1,77.0000,1.0000,0.000000,0.000000,0.000646,0.000646
78,1,78.0000,1.0000,0.000000,0.000000,0.000646,0.000646
79,1,79.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
80,1,80.0000,1.0000,0.000000,0.000000,0.000646,0.000646
81,1,81.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
82,1,82.0000,1.0000,0.000000,0.000000,0.000646,0.000646
83,1,83.0000,1.0000,0.000000,0.000000,0.000646,0.000646
84,1,84.0000,1.0000,0.000000,0.000000,0.000646,0.000646
85,1,85.0000,1.0000,0.000000,0.000000,0.000646,0.000646
86,1,86.0000,1.0000,0.000000,0.000000,0.000646,0.000646
87,1,87.0000,1.0000,0.000000,0.000000,0.000646,0.000646
88,1,88.0000,1.0000,0.000000,0.000000,0.000646,0.000646
89,1,89.0000,1.0000,0.000000,0.000000,0.000646,0.000646
90,1,90.0000,1.0000,0.000000,0.000000,0.000646,0.000646
91,1,91.0000,1.0000,0.000000,0.000000,0.000646,0.000646
92,1,92.0000,1.0000,0.000000,0.000000,0.000646,0.000646
93,1,93.0000,1.0000,0.000000,0.000000,0.000646,0.000646
94,1,94.0000,1.0000,0.000000,0.000000,0.000646,0.000646
95,1,95.0000,1.0000,0.000000,0.000000,0.000646,0.000646
96,1,96.0000,1.0000,0.000000,0.000000,0.000646,0.000646
97,1,97.0000,1.0000,0.000000,0.000000,0.000646,0.000646
98,1,98.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
99,1,99.0000,1.0000,0.000000,0.000000,0.000646,0.000646
100,1,100.0000,1.0000,0.000000,0.000000,0.000646,0.000646
101,1,101.0000,1.0000,0.000000,0.000000,0.000646,0.000646
102,1,102.0000,1.0000,0.000000,0.000000,0.000646,0.000646
103,1,103.0000,1.0000,0.000000,0.000000,0.000646,0.000646
104,1,104.0000,1.0000,0.000000,0.000000,0.000646,0.000646
105,1,105.0000,1.0000,0.000000,0.000000,0.000646,0.000646
106,1,106.0000,1.0000,0.000000,0.000000,0.000646,0.000646
107,1,107.0000,1.0000,0.000000,0.000000,0.000646,0.000646
108,1,108.0000,1.0000,0.000000,0.000000,0.000646,0.000646
109,1,109.0000,1.0000,0.000000,0.000000,0.000646,0.000646
110,1,110.0000,1.0000,0.000000,0.000000,0.000646,0.000646
111,1,111.0000,1.0000,0.000000,0.000000,0.000646,0.000646
112,1,112.0000,1.0000,0.000000,0.000000,0.000646,0.000646
113,1,113.0000,1.0000,0.000000,0.000000,0.000646,0.000646
114,1,114.0000,1.0000,0.000000,0.000000,0.000646,0.000646
115,1,115.0000,1.0000,0.000000,0.000000,0.000646,0.000646
116,1,116.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
117,1,117.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
118,1,118.0000,1.0000,0.000000,-0.000000,0.000646,0.000646
119,1,119.0000,1.0000,0.000000,0.000000,0.000646,0.000646
120,1,120.0000,1.0000,0.000000,0.000000,0.000646,0.000646
121,1,121.0000,1.0000,0.000000,0.000000,0.000646,0.000646
122,1,122.0000,1.0000,0.000000,0.000000,0.000646,0.000646
123,1,123.0000,1.0000,0.000000,0.000000,0.000646,0.000646
124,1,124.0000,1.0000,0.000000,0.000000,0.000646,0.000646
125,1,125.0000,1.0000,0.000000,0.000000,0.000646,0.000646
126,1,126.0000,1.0000,0.000000,0.000000,0.000646,0.000646
127,1,127.0000,1.0000,0.000000,0.000000,0.000646,0.000646
0,2,0.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
1,2,1.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
2,2,2.0000,2.0000,0.000000,0.000000,0.000646,0.000646
3,2,3.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
4,2,4.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
5,2,5.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
6,2,6.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
7,2,7.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
8,2,8.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
9,2,9.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
10,2,10.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
11,2,11.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
12,2,12.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
13,2,13.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
14,2,14.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
15,2,15.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
16,2,16.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
17,2,17.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
18,2,18.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
19,2,19.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
20,2,20.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
21,2,21.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
22,2,22.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
23,2,23.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
24,2,24.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
25,2,25.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
26,2,26.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
27,2,27.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
28,2,28.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
29,2,29.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
30,2,30.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
31,2,31.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
32,2,32.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
33,2,33.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
34,2,34.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
35,2,35.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
36,2,36.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
37,2,37.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
38,2,38.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
39,2,39.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
40,2,40.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
41,2,41.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
42,2,42.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
43,2,43.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
44,2,44.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
45,2,45.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
46,2,46.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
47,2,47.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
48,2,48.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
49,2,49.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
50,2,50.0000,2.0000,0.000000,0.000000,0.000646,0.000646
51,2,51.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
52,2,52.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
53,2,53.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
54,2,54.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
55,2,55.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
56,2,56.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
57,2,57.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
58,2,58.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
59,2,59.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
60,2,60.0000,2.0000,0.000000,0.000000,0.000646,0.000646
61,2,61.0000,2.0000,0.000000,0.000000,0.000646,0.000646
62,2,62.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
63,2,63.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
64,2,64.0000,2.0000,0.000000,0.000000,0.000646,0.000646
65,2,65.0000,2.0000,0.000000,0.000000,0.000646,0.000646
66,2,66.0000,2.0000,0.000000,0.000000,0.000646,0.000646
67,2,67.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
68,2,68.0000,2.0000,0.000000,0.000000,0.000646,0.000646
69,2,69.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
70,2,70.0000,2.0000,0.000000,0.000000,0.000646,0.000646
71,2,71.0000,2.0000,0.000000,0.000000,0.000646,0.000646
72,2,72.0000,2.0000,0.000000,0.000000,0.000646,0.000646
73,2,73.0000,2.0000,0.000000,0.000000,0.000646,0.000646
74,2,74.0000,2.0000,0.000000,0.000000,0.000646,0.000646
75,2,75.0000,2.0000,0.000000,0.000000,0.000646,0.000646
76,2,76.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
77,2,77.0000,2.0000,0.000000,0.000000,0.000646,0.000646
78,2,78.0000,2.0000,0.000000,0.000000,0.000646,0.000646
79,2,79.0000,2.0000,0.000000,0.000000,0.000646,0.000646
80,2,80.0000,2.0000,0.000000,0.000000,0.000646,0.000646
81,2,81.0000,2.0000,0.000000,0.000000,0.000646,0.000646
82,2,82.0000,2.0000,0.000000,0.000000,0.000646,0.000646
83,2,83.0000,2.0000,0.000000,0.000000,0.000646,0.000646
84,2,84.0000,2.0000,0.000000,0.000000,0.000646,0.000646
85,2,85.0000,2.0000,0.000000,0.000000,0.000646,0.000646
86,2,86.0000,2.0000,0.000000,0.000000,0.000646,0.000646
87,2,87.0000,2.0000,0.000000,0.000000,0.000646,0.000646
88,2,88.0000,2.0000,0.000000,0.000000,0.000646,0.000646
89,2,89.0000,2.0000,0.000000,0.000000,0.000646,0.000646
90,2,90.0000,2.0000,0.000000,0.000000,0.000646,0.000646
91,2,91.0000,2.0000,0.000000,0.000000,0.000646,0.000646
92,2,92.0000,2.0000,0.000000,0.000000,0.000646,0.000646
93,2,93.0000,2.0000,0.000000,0.000000,0.000646,0.000646
94,2,94.0000,2.0000,0.000000,0.000000,0.000646,0.000646
95,2,95.0000,2.0000,0.000000,0.000000,0.000646,0.000646
96,2,96.0000,2.0000,0.000000,0.000000,0.000646,0.000646
97,2,97.0000,2.0000,0.000000,0.000000,0.000646,0.000646
98,2,98.0000,2.0000,0.000000,0.000000,0.000646,0.000646
99,2,99.0000,2.0000,0.000000,0.000000,0.000646,0.000646
100,2,100.0000,2.0000,0.000000,0.000000,0.000646,0.000646
101,2,101.0000,2.0000,0.000000,0.000000,0.000646,0.000646
102,2,102.0000,2.0000,0.000000,0.000000,0.000646,0.000646
103,2,103.0000,2.0000,0.000000,0.000000,0.000646,0.000646
104,2,104.0000,2.0000,0.000000,0.000000,0.000646,0.000646
105,2,105.0000,2.0000,0.000000,0.000000,0.000646,0.000646
106,2,106.0000,2.0000,0.000000,0.000000,0.000646,0.000646
107,2,107.0000,2.0000,0.000000,0.000000,0.000646,0.000646
108,2,108.0000,2.0000,0.000000,0.000000,0.000646,0.000646
109,2,109.0000,2.0000,0.000000,0.000000,0.000646,0.000646
110,2,110.0000,2.0000,0.000000,0.000000,0.000646,0.000646
111,2,111.0000,2.0000,0.000000,0.000000,0.000646,0.000646
112,2,112.0000,2.0000,0.000000,0.000000,0.000646,0.000646
113,2,113.0000,2.0000,0.000000,0.000000,0.000646,0.000646
114,2,114.0000,2.0000,0.000000,0.000000,0.000646,0.000646
115,2,115.0000,2.0000,0.000000,0.000000,0.000646,0.000646
116,2,116.0000,2.0000,0.000000,0.000000,0.000646,0.000646
117,2,117.0000,2.0000,0.000000,0.000000,0.000646,0.000646
118,2,118.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
119,2,119.0000,2.0000,0.000000,0.000000,0.000646,0.000646
120,2,120.0000,2.0000,0.000000,0.000000,0.000646,0.000646
121,2,121.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
122,2,122.0000,2.0000,0.000000,0.000000,0.000646,0.000646
123,2,123.0000,2.0000,0.000000,0.000000,0.000646,0.000646
124,2,124.0000,2.0000,0.000000,-0.000000,0.000646,0.000646
125,2,125.0000,2.0000,0.000000,0.000000,0.000646,0.000646
126,2,126.0000,2.0000,0.000000,0.000000,0.000646,0.000646
127,2,127.0000,2.0000,0.000000,0.000000,0.000646,0.000646
0,3,0.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
1,3,1.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
2,3,2.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
3,3,3.0000,3.0000,0.000000,0.000000,0.000646,0.000646
4,3,4.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
5,3,5.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
6,3,6.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
7,3,7.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
8,3,8.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
9,3,9.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
10,3,10.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
11,3,11.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
12,3,12.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
13,3,13.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
14,3,14.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
15,3,15.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
16,3,16.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
17,3,17.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
18,3,18.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
19,3,19.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
20,3,20.0000,3.0000,0.000000,-0.000000,0.000646,0.000646
